code,season,round,fixture_id,team,pos,opponent,was_home,kickoff,minutes,starts,points,goals,assists,clean_sheets,goals_conceded,own_goals,pens_saved,pens_missed,xg,xa,xgc,defcon,bps,bonus,saves,yellow,red,threat,creativity,influence,price,selected
538007,2026/27,1,7,BHA,FWD,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,20944
549074,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,241
550090,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,1583
556637,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,24725
569577,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,0
571380,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,0
577285,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,90,1,2,0,0,0,4,0,0,0,0.0,0.0,3.77,5,12,0,0,0,0,0.0,0.0,0.0,45,60759
578545,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,29043
592031,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,9337
597320,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,6770
606798,2026/27,1,7,AVL,DEF,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,157304
608181,2026/27,1,7,BHA,FWD,AVL,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,879
610799,2026/27,1,7,BHA,DEF,AVL,1,2026-08-23T13:00:00Z,90,1,6,0,0,1,0,0,0,0,0.13,0.03,0.29,4,19,0,0,0,0,0.0,0.0,0.0,50,221596
611695,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,4,0,1,0,0,0,0,0,0,0,0.0,0.01,0.0,0,3,0,0,0,0,0.0,0.0,0.0,45,0
612855,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,12,0,1,0,0,0,0,0,0,0,0.0,0.05,0.0,2,7,0,0,0,0,0.0,0.0,0.0,50,633
614071,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,26624
645618,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,60228
647850,2026/27,1,7,BHA,FWD,AVL,1,2026-08-23T13:00:00Z,26,0,1,0,0,0,0,0,0,0,0.18,0.0,0.1,2,-1,0,0,0,0,0.0,0.0,0.0,55,19339
653481,2026/27,1,7,AVL,MID,BHA,0,2026-08-23T13:00:00Z,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.14,3,5,0,0,0,0,0.0,0.0,0.0,50,3792
690838,2026/27,1,7,AVL,FWD,BHA,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,46241
700308,2026/27,1,7,BHA,MID,AVL,1,2026-08-23T13:00:00Z,12,0,1,0,0,0,0,0,0,0,0.0,0.03,0.0,0,3,0,0,0,0,0.0,0.0,0.0,50,6623
40383,2026/27,1,8,BOU,GKP,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,283903
54469,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.0,2.25,5,4,0,0,0,0,0.0,0.0,0.0,45,8561
91651,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,27,0,1,0,0,0,0,0,0,0,0.0,0.01,0.1,2,3,0,0,0,0,0.0,0.0,0.0,55,6303
106921,2026/27,1,8,MCI,GKP,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1589
111317,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,4610
114283,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,65,16005
122074,2026/27,1,8,MCI,GKP,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2479
155405,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1073
155408,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,75,1,3,0,0,1,0,0,0,0,0.0,0.0,1.94,7,8,0,0,0,0,0.0,0.0,0.0,50,13065
158499,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1007
168636,2026/27,1,8,BOU,FWD,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,3581
171314,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.14,0.65,6,11,0,0,0,0,0.0,0.0,0.0,55,148709
200785,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,15,0,1,0,0,0,2,0,0,0,0.0,0.0,0.31,3,4,0,0,0,0,0.0,0.0,0.0,50,19512
201658,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,90,1,10,1,0,0,2,0,0,0,0.4,0.08,2.25,8,32,3,0,0,0,0.0,0.0,0.0,60,139421
204936,2026/27,1,8,MCI,GKP,BOU,1,2026-08-23T13:00:00Z,90,1,3,0,0,0,1,0,0,0,0.0,0.0,0.65,0,12,0,3,0,0,0.0,0.0,0.0,55,722204
209036,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,90,1,10,1,0,0,1,0,0,0,0.89,0.32,0.65,4,31,2,0,0,0,0.0,0.0,0.0,60,1521853
209244,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,81,1,1,0,0,0,1,0,0,0,0.12,0.4,0.65,6,15,0,0,1,0,0.0,0.0,0.0,70,387178
215379,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,62,1,2,0,0,0,1,0,0,0,0.0,0.25,0.55,6,14,0,0,0,0,0.0,0.0,0.0,65,707651
220566,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,65,2341
222683,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,74,1,3,0,0,1,0,0,0,0,0.11,0.0,1.94,9,15,0,0,0,0,0.0,0.0,0.0,60,96045
223094,2026/27,1,8,MCI,FWD,BOU,1,2026-08-23T13:00:00Z,90,1,2,0,0,0,1,0,0,0,0.74,0.02,0.65,3,6,0,0,0,0,0.0,0.0,0.0,155,6209794
242882,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,15573
248875,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,75,191182
433036,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,11692
436893,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,1775
437730,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,90,1,2,0,0,0,1,0,0,0,0.06,0.02,0.65,5,16,0,0,0,0,0.0,0.0,0.0,85,2354040
438234,2026/27,1,8,MCI,FWD,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,70,80421
444102,2026/27,1,8,BOU,FWD,MCI,0,2026-08-23T13:00:00Z,74,1,4,0,1,1,0,0,0,0,0.0,0.21,1.94,8,17,0,0,1,0,0.0,0.0,0.0,60,200122
444172,2026/27,1,8,BOU,GKP,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,16822
448514,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,79425
457569,2026/27,1,8,BOU,GKP,MCI,0,2026-08-23T13:00:00Z,90,1,2,0,0,0,2,0,0,0,0.0,0.0,2.25,0,13,0,4,0,0,0.0,0.0,0.0,45,288326
463981,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.0,2.25,6,0,0,0,0,0,0.0,0.0,0.0,55,72436
465351,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,33,0,1,0,0,0,0,0,0,0,0.0,0.04,0.1,1,4,0,0,0,0,0.0,0.0,0.0,60,123928
465694,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,11878
466052,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,27,0,8,0,2,0,0,0,0,0,0.0,0.5,0.1,0,28,1,0,0,0,0.0,0.0,0.0,75,679336
472769,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,62,1,2,0,0,0,1,0,0,0,0.07,0.41,0.55,2,5,0,0,0,0,0.0,0.0,0.0,65,1877660
477064,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,56,1,1,0,0,0,1,0,0,0,0.17,0.02,0.55,2,-1,0,0,0,0,0.0,0.0,0.0,45,18491
477424,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,90,1,9,1,0,0,1,0,0,0,0.19,0.05,0.65,7,28,1,0,0,0,0.0,0.0,0.0,55,980214
483067,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,90,1,2,0,0,0,2,0,0,0,0.0,0.0,2.25,13,5,0,0,1,0,0.0,0.0,0.0,50,23702
489888,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3087
494307,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1089
494521,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.0,2.25,7,0,0,0,0,0,0.0,0.0,0.0,55,392050
494928,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,18342
496208,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.19,1,3,0,0,0,0,0.0,0.0,0.0,50,7889
499604,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,88,1,2,0,0,0,1,0,0,0,0.04,0.03,2.06,1,9,0,0,0,0,0.0,0.0,0.0,65,242374
503139,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,90,1,2,0,0,0,2,0,0,0,0.0,0.01,2.25,11,17,0,0,0,0,0.0,0.0,0.0,60,134668
510281,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,65,23783
523700,2026/27,1,8,BOU,FWD,MCI,0,2026-08-23T13:00:00Z,15,0,1,0,0,0,2,0,0,0,0.1,0.0,0.31,1,6,0,0,0,0,0.0,0.0,0.0,50,0
560262,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,75,42378
561245,2026/27,1,8,BOU,FWD,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,9051
575204,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1572
575901,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,19739
578153,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,90,1,2,0,0,0,1,0,0,0,0.0,0.02,0.65,4,14,0,0,0,0,0.0,0.0,0.0,55,147622
590039,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,16621
614574,2026/27,1,8,BOU,MID,MCI,0,2026-08-23T13:00:00Z,15,0,1,0,0,0,2,0,0,0,0.0,0.0,0.31,2,5,0,0,0,0,0.0,0.0,0.0,50,1238
616222,2026/27,1,8,MCI,DEF,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,1856
620487,2026/27,1,8,BOU,DEF,MCI,0,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1122
649208,2026/27,1,8,MCI,MID,BOU,1,2026-08-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1505
78916,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,213973
81441,2026/27,1,9,NEW,GKP,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2989
97032,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,90,1,2,0,0,0,2,0,0,0,0.25,0.01,1.58,11,8,0,0,1,0,0.0,0.0,0.0,65,1670280
98747,2026/27,1,9,NEW,GKP,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,113822
114243,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,14,0,0,0,0,0,1,0,0,0,0.0,0.0,1.04,2,-1,0,0,1,0,0.0,0.0,0.0,60,14816
116535,2026/27,1,9,LIV,GKP,NEW,0,2026-08-23T15:30:00Z,90,1,2,0,0,0,2,0,0,0,0.0,0.0,1.58,0,7,0,3,0,0,0.0,0.0,0.0,55,302846
119471,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.79,0,-1,0,0,0,0,0.0,0.0,0.0,50,20496
155503,2026/27,1,9,LIV,GKP,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,97477
158983,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,5090
171287,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,1714
180974,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,3620
200089,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,34,0,6,1,0,0,1,0,0,0,0.09,0.17,1.5,3,28,0,0,0,0,0.0,0.0,0.0,50,10181
201666,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,90,1,2,0,0,0,2,0,0,0,0.07,0.02,2.98,8,12,0,0,0,0,0.0,0.0,0.0,60,95531
206915,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,4822
214285,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,6683
216094,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,90,1,0,0,0,0,2,0,0,0,0.01,0.09,1.58,2,3,0,0,1,0,0.0,0.0,0.0,55,302241
216646,2026/27,1,9,NEW,FWD,LIV,1,2026-08-23T15:30:00Z,90,1,4,0,1,0,1,0,0,0,1.0,0.02,2.19,8,7,0,0,1,0,0.0,0.0,0.0,60,142989
219168,2026/27,1,9,LIV,FWD,NEW,0,2026-08-23T15:30:00Z,90,1,2,0,0,0,2,0,0,0,1.09,0.01,1.58,1,6,0,0,0,0,0.0,0.0,0.0,90,1493302
220237,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,90,1,3,0,0,0,2,0,0,0,0.0,0.01,2.98,10,4,0,0,0,0,0.0,0.0,0.0,50,34765
223541,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,11756
232653,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,34,0,0,0,0,0,1,0,0,0,0.06,0.01,1.5,6,1,0,0,1,0,0.0,0.0,0.0,50,34032
243016,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,27,0,1,0,0,0,0,0,0,0,0.0,0.01,1.07,3,9,0,0,0,0,0.0,0.0,0.0,55,151941
243298,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,90,1,12,1,0,0,2,0,0,0,0.3,0.15,1.58,12,33,3,0,0,0,0.0,0.0,0.0,70,310403
424876,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,90,1,8,1,0,0,2,0,0,0,0.85,0.27,1.58,7,29,1,0,0,0,0.0,0.0,0.0,70,3733259
432987,2026/27,1,9,LIV,GKP,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,1351
441191,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,4326
441266,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,77,1,5,0,1,0,2,0,0,0,0.06,0.05,1.1,11,26,0,0,0,0,0.0,0.0,0.0,60,172067
444884,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,55,6399
445087,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,20,0,1,0,0,0,0,0,0,0,0.0,0.03,0.54,4,3,0,0,0,0,0.0,0.0,0.0,55,211388
449027,2026/27,1,9,LIV,GKP,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,13503
449434,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,75,1,9,1,0,0,1,0,0,0,0.22,0.01,1.94,2,31,2,0,0,0,0.0,0.0,0.0,60,64591
463726,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,90,1,1,0,0,0,2,0,0,0,0.03,0.0,2.98,9,-1,0,0,0,0,0.0,0.0,0.0,45,20712
464353,2026/27,1,9,LIV,GKP,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,11845
465642,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,90,1,3,0,0,0,2,0,0,0,0.0,0.0,2.98,15,0,0,0,0,0,0.0,0.0,0.0,50,146838
470313,2026/27,1,9,NEW,FWD,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,60,151424
470551,2026/27,1,9,NEW,GKP,LIV,1,2026-08-23T15:30:00Z,90,1,1,0,0,0,2,0,0,0,0.0,0.0,2.98,0,12,0,5,1,0,0.0,0.0,0.0,50,55382
487838,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,90,1,3,0,0,0,2,0,0,0,0.0,0.35,2.98,11,8,0,0,0,0,0.0,0.0,0.0,50,310247
489580,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,19328
491501,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,24189
492777,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,957
494595,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,62,1,2,0,0,0,2,0,0,0,0.26,0.04,0.51,5,16,0,0,0,0,0.0,0.0,0.0,75,1122658
500058,2026/27,1,9,LIV,FWD,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,3221
510663,2026/27,1,9,LIV,FWD,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,75,14410
514514,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,12,0,1,0,0,0,0,0,0,0,0.03,0.0,0.48,1,4,0,0,0,0,0.0,0.0,0.0,50,1626
519440,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,10838
535928,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,157
538207,2026/27,1,9,NEW,FWD,LIV,1,2026-08-23T15:30:00Z,55,1,4,0,1,0,1,0,0,0,0.06,0.14,1.48,5,18,0,0,0,0,0.0,0.0,0.0,60,83021
544877,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,90,1,0,0,0,0,2,0,0,0,0.02,0.02,1.58,7,3,0,0,1,0,0.0,0.0,0.0,55,332539
545477,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,12873
547719,2026/27,1,9,NEW,MID,LIV,1,2026-08-23T15:30:00Z,75,1,3,0,0,0,1,0,0,0,0.05,0.01,1.94,13,13,0,0,1,0,0.0,0.0,0.0,55,4093
551499,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,27,0,4,0,1,0,0,0,0,0,0.1,0.04,1.07,0,15,0,0,0,0,0.0,0.0,0.0,65,48042
553746,2026/27,1,9,NEW,DEF,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,0
554578,2026/27,1,9,NEW,GKP,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,2666
586268,2026/27,1,9,LIV,GKP,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,40,2936
591386,2026/27,1,9,LIV,MID,NEW,0,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,50,3729
599303,2026/27,1,9,NEW,FWD,LIV,1,2026-08-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,45,66588
606702,2026/27,1,9,LIV,DEF,NEW,0,2026-08-23T15:30:00Z,69,1,1,0,0,0,2,0,0,0,0.0,0.02,1.04,3,9,0,0,0,0,0.0,0.0,0.0,50,205604
